1 2 3 4 5 6 7 8 
7 12 13 94 2190 13931 14927 14946 
3 7 23 24 2190 13930 13931 14927 
7 12 13 396 940 14767 14927 14947 
3 7 23 24 396 14767 14768 14927 
7 12 13 88 797 12499 14749 14927 
3 7 23 24 797 12499 12500 14927 
7 12 13 45 797 12499 14754 14927 
3 7 23 24 797 12499 12500 14927 
7 12 13 800 938 12536 14808 14927 
3 7 23 24 800 12536 14155 14927 
7 12 13 241 860 14230 14927 14948 
7 12 13 245 2068 12536 14826 14927 
3 7 23 24 245 12536 14155 14927 
7 12 13 43 248 12499 14750 14927 
7 12 13 899 2958 14230 14927 14949 
7 12 13 940 4535 14230 14927 14950 
7 12 13 4535 5616 14230 14927 14951 
3 7 23 24 3311 14554 14555 14927 
7 12 13 862 3311 14230 14927 14952 
7 12 13 121 3311 14230 14927 14953 
7 12 13 103 3311 14230 14927 14954 
7 12 13 57 3311 14230 14927 14955 
7 12 13 64 3311 14230 14927 14956 
7 12 13 67 3312 14554 14927 14957 
3 7 23 24 3312 14554 14555 14927 
7 12 13 938 3673 14689 14690 14927 
3 7 23 24 3673 14690 14694 14927 
3 7 23 24 198 12499 12500 14927 
7 12 13 69 3421 14230 14927 14958 
7 12 13 67 3421 14230 14927 14959 
7 12 13 201 3421 14230 14927 14960 
7 12 13 207 3421 14230 14927 14961 
7 11 12 13 3421 14230 14927 14962 
3 7 23 24 3421 14229 14230 14927 
3 7 23 24 3421 14229 14230 14927 
7 12 13 860 3421 14230 14927 14948 
7 12 13 201 3317 14554 14927 14963 
3 7 23 24 3317 14554 14555 14927 
7 12 13 77 3847 14554 14875 14927 
3 7 23 24 3847 14554 14555 14927 
7 12 13 207 3850 14554 14927 14964 
7 12 13 207 3850 14554 14927 14964 
3 7 23 24 3850 14554 14555 14927 
3 7 23 24 572 12499 12500 14927 
7 12 13 43 4822 12547 14927 14965 
3 7 23 24 4822 12538 14927 14965 
7 12 13 2068 2702 13691 14927 14966 
3 7 23 24 2702 13692 14927 14966 
7 12 13 958 2505 14927 14967 14968 
7 12 13 88 4720 12548 14927 14965 
3 7 23 24 4720 12538 14927 14965 
3 7 23 24 7780 12569 14448 14927 
7 12 13 34 7780 14448 14728 14927 
3 7 23 24 3320 12569 14448 14927 
7 12 13 34 4677 14448 14728 14927 
3 7 23 24 4677 12569 14448 14927 
7 12 13 141 2899 13795 13796 14927 
3 7 23 24 2899 13796 13797 14927 
7 12 13 57 2899 13796 14927 14969 
3 7 23 24 4883 13796 13797 14927 
7 12 13 141 2710 13653 14448 14927 
3 7 23 24 2710 12569 14448 14927 
7 12 13 3867 5592 14927 14970 14971 
3 7 23 24 3867 14927 14971 14972 
7 12 13 2068 3867 14927 14971 14973 
3 7 23 24 3867 14927 14971 14972 
7 12 13 141 4000 14927 14971 14974 
3 7 23 24 4000 14927 14971 14972 
7 12 13 34 2509 14448 14728 14927 
3 7 23 24 2509 12569 14448 14927 
7 12 13 3379 5592 14007 14927 14975 
7 12 13 2066 3379 14007 14927 14976 
7 12 13 901 2264 14927 14968 14977 
7 12 13 899 2264 14927 14968 14978 
7 12 13 938 2264 14927 14968 14979 
7 12 13 940 2264 14927 14968 14980 
7 12 13 860 4156 14927 14968 14981 
3 7 23 24 4156 14927 14968 14982 
7 12 13 860 4156 14927 14968 14981 
7 12 13 4156 5616 14927 14968 14983 
3 7 23 24 4156 14927 14968 14982 
7 12 13 944 4156 14927 14968 14984 
7 12 13 862 4156 14927 14968 14985 
3 7 23 24 4156 14927 14968 14982 
7 12 13 862 4156 14927 14968 14985 
7 12 13 121 2365 14927 14968 14986 
7 12 13 103 2365 14927 14968 14987 
7 12 13 57 2365 14927 14968 14988 
7 12 13 64 2365 14927 14968 14989 
7 12 13 69 2365 14927 14968 14990 
7 12 13 67 2365 14927 14968 14991 
7 12 13 201 2365 14927 14968 14992 
3 7 23 24 2365 14927 14968 14982 
7 12 13 207 2365 14927 14968 14993 
7 11 12 13 2365 14927 14968 14994 
7 12 13 2068 2371 14927 14968 14995 
3 7 23 24 2371 14927 14968 14982 
7 11 12 13 2371 14927 14968 14994 
3 7 23 24 2371 14927 14968 14982 
7 12 13 57 3425 14222 14927 14996 
3 7 23 24 3425 14221 14222 14927 
7 12 13 103 3425 14222 14927 14997 
7 12 13 57 3425 14222 14927 14996 
7 12 13 64 3425 14222 14927 14998 
7 12 13 69 3425 14222 14927 14999 
7 12 13 53 3425 14222 14927 15000 
7 12 13 49 3425 14222 14927 15001 
7 12 13 47 3425 14222 14927 15002 
7 12 13 45 3425 14222 14927 15003 
7 12 13 43 3425 14222 14927 15004 
3 7 23 24 2129 14221 14222 14927 
7 12 13 938 2135 14285 14572 14927 
3 7 23 24 2135 14284 14285 14927 
7 12 13 940 3428 12684 14927 15005 
3 7 23 24 3428 12684 12685 14927 
7 12 13 2068 3993 12683 12684 14927 
3 7 23 24 3869 12684 12685 14927 
7 12 13 899 3869 12684 14927 15006 
3 7 23 24 3200 12684 12685 14927 
7 12 13 77 3200 12684 12707 14927 
3 7 23 24 3200 12684 12685 14927 
7 12 13 901 4038 12684 12708 14927 
3 7 23 24 4038 12684 12685 14927 
7 12 13 103 4038 12684 14927 15007 
3 7 23 24 4038 12684 12685 14927 
7 12 13 69 4038 12684 14927 15008 
3 7 23 24 3496 12684 12685 14927 
7 11 12 13 3496 12684 12709 14927 
3 7 23 24 3496 12684 12685 14927 
3 7 808 809 3937 14274 14344 14927 
3 7 3818 3819 4162 14274 14927 15009 
3 7 808 809 4162 14274 14344 14927 
7 12 13 958 4162 12684 12723 14927 
3 7 23 24 4162 12684 12685 14927 
3 7 23 24 4162 14212 14274 14927 
7 12 13 69 4164 12684 14927 15008 
7 12 13 2068 4164 12683 12684 14927 
3 7 23 24 4164 12684 12685 14927 
7 12 13 2068 3870 12683 12684 14927 
3 7 23 24 3870 12684 12685 14927 
7 11 12 13 3870 12684 12709 14927 
3 7 23 24 3870 14854 14855 14927 
3 7 23 24 3870 12684 12685 14927 
7 12 13 141 2044 12684 12705 14927 
3 7 23 24 2044 12684 12685 14927 
7 12 13 2035 2068 14927 15010 15011 
3 7 23 24 2035 14151 14927 15011 
7 12 13 2066 3908 14228 14927 15012 
7 12 13 2066 3908 14228 14927 15012 
7 12 13 2068 3908 14228 14927 15010 
7 12 13 2068 3908 14228 14927 15010 
7 12 13 2068 3908 14228 14927 15010 
7 12 13 2068 3908 14228 14927 15010 
3 7 23 24 3908 14151 14228 14927 
7 12 13 331 2068 14245 14927 15013 
7 12 13 331 958 14245 14927 15014 
3 7 23 24 331 14244 14245 14927 
7 12 13 331 958 14245 14927 15014 
3 7 23 24 331 14244 14245 14927 
7 12 13 958 2909 14927 15015 15016 
3 7 23 24 2909 14927 15016 15017 
7 12 13 258 2068 12552 14927 14965 
3 7 23 24 258 12538 14927 14965 
7 12 13 990 2068 13691 14927 15018 
3 7 23 24 990 13692 14927 15018 
7 12 13 2010 2068 13691 14927 15018 
7 12 13 2011 2068 13691 14927 15018 
3 7 23 24 2011 13692 14927 15018 
7 12 13 2068 4190 14047 14927 15019 
3 7 23 24 4190 14048 14927 15019 
7 12 13 34 2399 14927 15019 15020 
3 7 23 24 2399 14048 14927 15019 
7 12 13 34 3605 10139 14927 15020 
7 12 13 34 3605 10139 14927 15020 
7 12 13 34 994 10139 14927 15020 
3 7 23 24 994 10139 14048 14927 
7 12 13 141 2286 13615 13659 14927 
3 7 23 24 2286 13614 13615 14927 
7 12 13 141 2229 14520 14521 14927 
3 7 23 24 2229 14520 14522 14927 
7 12 13 2066 2288 14007 14927 14976 
7 12 13 2068 2288 14007 14868 14927 
3 7 23 24 3801 14007 14008 14927 
7 12 13 51 2324 14230 14927 15021 
7 12 13 53 2324 14230 14927 15022 
7 12 13 49 2324 14230 14927 15023 
7 12 13 47 224 14230 14927 15024 
7 12 13 45 224 14230 14927 15025 
7 12 13 43 224 14230 14927 15026 
7 12 13 88 224 14230 14927 15027 
7 12 13 94 224 14230 14927 15028 
7 12 13 77 224 14230 14927 15029 
3 7 23 24 224 14229 14230 14927 
3 7 23 24 335 14520 14522 14927 
7 12 13 141 335 14520 14521 14927 
3 7 23 24 335 14520 14522 14927 
7 12 13 938 2210 14285 14572 14927 
3 7 23 24 2210 14284 14285 14927 
7 12 13 938 2210 14285 14572 14927 
3 7 23 24 2861 14284 14285 14927 
7 12 13 141 2861 14230 14907 14927 
3 7 23 24 2861 14229 14230 14927 
7 11 12 13 3505 13591 14220 14927 
7 12 13 958 3948 14220 14927 15030 
3 7 23 24 3948 13575 14220 14927 
7 11 12 13 416 13591 14220 14927 
7 12 13 2068 2937 14769 14770 14927 
3 7 23 24 2937 14257 14770 14927 
7 12 13 34 2937 14770 14877 14927 
3 7 23 24 2937 7436 13542 14927 
3 7 23 24 2937 14257 14770 14927 
7 12 13 940 3918 14175 14927 15031 
3 7 23 24 3918 14163 14175 14927 
3 7 23 24 2570 14163 14175 14927 
7 12 13 653 938 14175 14825 14927 
3 7 23 24 653 14163 14175 14927 
7 12 13 653 899 14175 14927 15032 
3 7 23 24 653 14163 14175 14927 
7 12 13 201 2560 14297 14927 15033 
3 7 23 24 2562 14238 14297 14927 
7 12 13 207 4605 14297 14927 15034 
3 7 23 24 4605 14238 14297 14927 
7 12 13 34 5831 14911 14912 14927 
3 7 23 24 5831 14415 14912 14927 
7 12 13 940 2870 14175 14927 15031 
3 7 23 24 848 14163 14175 14927 
3 7 23 24 2161 14213 14381 14927 
7 12 13 141 2161 14213 14927 15035 
7 12 13 51 3814 14213 14927 15036 
3 7 23 24 3814 14213 14381 14927 
7 12 13 94 3815 14927 15037 15038 
7 12 13 2066 4484 14304 14927 15039 
7 12 13 2068 4484 14304 14927 15040 
3 7 23 24 4484 14249 14304 14927 
7 9 12 13 141 14304 14927 15041 
7 9 12 13 940 14304 14927 15042 
3 7 10 23 24 14249 14304 14927 
7 10 12 13 2068 14206 14207 14927 
3 7 21 23 24 14207 14208 14927 
7 12 13 2068 2433 14927 15038 15043 
3 7 23 24 2433 14459 14927 15038 
7 12 13 938 3817 14927 15044 15045 
3 7 23 24 3817 14927 15045 15046 
7 12 13 938 987 14689 14927 15047 
3 7 23 24 987 14694 14927 15047 
7 12 13 674 938 14927 15048 15049 
7 12 13 674 940 14876 14927 15049 
7 12 13 674 938 14927 15048 15049 
7 12 13 676 938 14927 15048 15049 
7 12 13 676 938 14927 15048 15049 
3 7 23 24 676 14277 14927 15049 
7 12 13 34 898 14927 15050 15051 
3 7 23 24 898 14927 15051 15052 
7 12 13 31 141 14927 15053 15054 
3 7 23 24 31 14927 15054 15055 
7 12 13 47 7586 14464 14770 14927 
3 7 23 24 7586 14257 14770 14927 
7 12 13 47 2527 14464 14770 14927 
7 12 13 47 14464 14559 14770 14927 
7 12 13 47 14464 14559 14770 14927 
7 12 13 47 14464 14559 14770 14927 
7 12 13 47 14464 14559 14770 14927 
7 12 13 47 14464 14559 14770 14927 
7 12 13 47 14464 14559 14770 14927 
3 7 23 24 14257 14559 14770 14927 
7 12 13 77 3749 14770 14927 15056 
7 12 13 77 3749 14770 14927 15056 
7 12 13 77 3749 14770 14927 15056 
3 7 23 24 3749 14257 14770 14927 
7 12 13 47 5241 14464 14770 14927 
7 12 13 47 5241 14464 14770 14927 
7 12 13 49 5241 14461 14770 14927 
7 12 13 47 9729 14464 14770 14927 
3 7 23 24 9729 14257 14770 14927 
7 12 13 938 3484 14770 14927 15057 
7 12 13 77 3484 14770 14927 15056 
7 12 13 2068 3037 14769 14770 14927 
7 12 13 141 3037 14424 14770 14927 
7 12 13 141 3037 14424 14770 14927 
3 7 23 24 3037 14257 14770 14927 
7 12 13 207 377 14927 15058 15059 
3 7 23 24 377 14442 14927 15059 
7 11 12 13 3954 14927 15059 15060 
3 7 23 24 3954 14442 14927 15059 
7 12 13 862 3053 14445 14927 15059 
3 7 23 24 3053 14442 14927 15059 
7 11 12 13 3053 14927 15059 15060 
3 7 23 24 3053 14442 14927 15059 
3 7 23 24 2925 14257 14770 14927 
7 12 13 88 2926 14770 14927 14929 
3 7 23 24 2926 14257 14770 14927 
7 12 13 47 2926 14464 14770 14927 
3 7 23 24 2926 14257 14770 14927 
7 12 13 45 2926 14770 14926 14927 
3 7 23 24 2926 14257 14770 14927 
7 12 13 88 2110 14770 14927 14929 
3 7 23 24 2110 14257 14770 14927 
7 12 13 43 2110 14770 14925 14927 
3 7 23 24 2110 14257 14770 14927 
7 12 13 43 2110 14770 14925 14927 
3 7 23 24 2110 14257 14770 14927 
3 7 23 24 4341 14244 14245 14927 
3 7 23 24 4341 14927 15061 15062 
7 12 13 860 4341 14245 14927 15063 
7 12 13 88 235 14770 14927 14929 
3 7 23 24 235 14257 14770 14927 
3 7 23 24 4671 14244 14245 14927 
7 12 13 940 4253 14912 14927 15064 
3 7 23 24 4253 14415 14912 14927 
7 12 13 2068 4259 14346 14927 15065 
3 7 23 24 4259 13986 14346 14927 
7 12 13 4259 5592 14346 14927 15066 
3 7 23 24 4259 13986 14346 14927 
7 12 13 2066 8937 14346 14927 15067 
3 7 23 24 8937 13986 14346 14927 
7 12 13 94 2565 14770 15068 15069 
3 7 23 24 2565 14257 14770 15068 
7 12 13 940 2565 14912 15064 15068 
3 7 23 24 2565 14415 14912 15068 
7 12 13 201 8081 14084 14144 15068 
3 7 23 24 8081 8923 14144 15068 
7 12 13 938 8081 14912 15068 15070 
3 7 23 24 3065 14415 14912 15068 
7 12 13 901 3065 14912 15068 15071 
3 7 23 24 3065 14415 14912 15068 
7 12 13 940 3065 14912 15064 15068 
3 7 23 24 3065 14415 14912 15068 
7 12 13 899 3065 14912 15068 15072 
3 7 23 24 2272 14415 14912 15068 
7 12 13 286 2068 15059 15068 15073 
3 7 23 24 3289 14442 15059 15068 
7 12 13 938 4262 14245 15068 15074 
7 12 13 141 4262 15059 15068 15075 
3 7 23 24 4262 14442 15059 15068 
7 12 13 77 3687 14544 15059 15068 
7 12 13 207 3687 14085 14144 15068 
3 7 23 24 3687 8923 14144 15068 
3 7 23 24 3687 14442 15059 15068 
7 12 13 2068 3687 15059 15068 15073 
3 7 23 24 3687 14244 14245 15068 
7 12 13 940 3687 14245 15068 15076 
3 7 23 24 3687 14244 14245 15068 
7 12 13 899 3925 14245 15068 15077 
3 7 23 24 3925 14244 14245 15068 
7 12 13 901 3925 14245 15068 15078 
7 12 13 433 3925 15059 15068 15079 
3 7 23 24 3925 14244 14245 15068 
3 7 23 24 3925 14442 15059 15068 
7 12 13 77 783 14770 15056 15068 
3 7 23 24 783 14257 14770 15068 
3 7 23 24 62 14244 14245 15068 
7 12 13 62 141 14245 15068 15080 
3 7 23 24 62 14244 14245 15068 
7 12 13 47 955 15068 15081 15082 
3 7 23 24 955 14233 15068 15082 
3 7 23 24 422 12521 12522 15068 
7 12 13 88 422 12522 15068 15083 
3 7 23 24 2243 12521 12522 15068 
7 12 13 94 308 12522 14934 15068 
3 7 23 24 308 12521 12522 15068 
7 12 13 53 308 12522 15068 15084 
3 7 23 24 308 12521 12522 15068 
7 12 13 51 308 12522 15068 15085 
3 7 23 24 388 12521 12522 15068 
3 7 23 24 3295 13542 15068 15086 
7 12 13 34 546 15068 15086 15087 
3 7 23 24 546 13542 15068 15086 
7 12 13 2068 4141 14769 14770 15068 
3 7 23 24 4141 14257 14770 15068 
7 12 13 486 3302 15068 15088 15089 
7 12 13 433 3302 15068 15089 15090 
7 12 13 220 636 15068 15089 15091 
7 12 13 220 636 15068 15089 15092 
7 12 13 220 636 15068 15089 15093 
7 12 13 141 429 12522 12524 15068 
3 7 23 24 429 12521 12522 15068 
7 12 13 49 192 15068 15089 15094 
7 12 13 51 192 15068 15089 15095 
7 12 13 45 192 15068 15089 15096 
7 12 13 53 192 15068 15089 15097 
7 12 13 88 192 15068 15089 15098 
7 12 13 47 192 15068 15089 15099 
7 12 13 43 192 15068 15089 15100 
7 12 13 94 192 15068 15089 15101 
7 12 13 77 192 15068 15089 15102 
7 12 13 77 192 15068 15089 15102 
7 12 13 196 938 15068 15089 15103 
7 12 13 196 940 15068 15089 15104 
7 12 13 196 899 15068 15089 15105 
7 12 13 196 901 15068 15089 15106 
7 12 13 2897 5616 15068 15089 15107 
7 12 13 860 2897 15068 15089 15108 
7 12 13 944 3142 15068 15089 15109 
7 12 13 121 3147 15068 15089 15110 
7 12 13 862 3147 15068 15089 15111 
7 12 13 57 3147 15068 15089 15112 
7 12 13 69 3147 15068 15089 15113 
7 12 13 121 3147 15068 15089 15110 
7 12 13 103 3147 15068 15089 15114 
7 12 13 64 3147 15068 15089 15115 
7 12 13 201 3147 15068 15089 15116 
7 12 13 67 3147 15068 15089 15117 
7 12 13 207 3147 15068 15089 15118 
3 7 23 24 3147 15068 15089 15119 
7 11 12 13 3147 15068 15089 15120 
3 7 23 24 3149 15068 15089 15119 
7 12 13 141 3149 15068 15089 15121 
3 7 23 24 3150 15068 15089 15119 
7 12 13 430 938 14689 14690 15068 
7 12 13 430 940 14690 14691 15068 
3 7 23 24 430 14690 14694 15068 
7 12 13 5592 8561 15068 15122 15123 
3 7 23 24 8561 13692 15068 15123 
7 12 13 2066 8561 15068 15123 15124 
3 7 23 24 8561 13692 15068 15123 
7 12 13 4535 5592 15068 15125 15126 
7 12 13 2066 4535 15068 15126 15127 
3 7 23 24 4535 12569 15068 15126 
7 12 13 862 3311 12536 15068 15128 
7 12 13 860 3311 12536 14872 15068 
7 12 13 901 3311 12536 14871 15068 
7 12 13 938 3311 12536 14808 15068 
7 12 13 899 3311 12536 14870 15068 
7 12 13 940 3311 12536 14869 15068 
3 7 23 24 3312 12536 14155 15068 
7 11 12 13 2395 14086 14144 15068 
7 12 13 34 3421 14774 14836 15068 
3 7 23 24 3421 14773 14774 15068 
7 12 13 34 3847 14297 15068 15129 
3 7 23 24 3847 14238 14297 15068 
3 7 23 24 2174 8923 14144 15068 
7 12 13 860 2174 14144 15068 15130 
3 7 23 24 2174 8923 14144 15068 
7 12 13 220 572 14382 15068 15131 
3 7 23 24 572 14233 14382 15068 
7 12 13 47 572 14382 15068 15081 
3 7 23 24 572 14233 14382 15068 
3 7 23 24 4148 13692 15068 15123 
7 12 13 2068 4148 13691 15068 15123 
3 7 23 24 4148 13692 15068 15123 
7 12 13 47 2505 14382 15068 15081 
3 7 23 24 2505 14233 14382 15068 
7 12 13 45 2505 14382 15068 15132 
3 7 23 24 2505 14233 14382 15068 
7 12 13 5157 5592 14382 15068 15133 
3 7 23 24 5157 14233 14382 15068 
7 12 13 51 5157 14382 15068 15134 
7 12 13 486 2054 14382 15068 15135 
3 7 23 24 2054 14233 14382 15068 
7 12 13 69 805 14382 15068 15136 
3 7 23 24 805 14233 14382 15068 
7 12 13 67 805 14382 15068 15137 
3 7 23 24 805 14233 14382 15068 
7 12 13 940 2961 14912 15064 15068 
3 7 23 24 2961 14415 14912 15068 
7 12 13 940 2044 14912 15064 15068 
3 7 23 24 978 14415 14912 15068 
7 12 13 940 2551 14222 15068 15138 
7 12 13 860 2551 14222 15068 15139 
7 12 13 862 2551 14222 15068 15140 
7 12 13 121 2551 14222 15068 15141 
7 12 13 103 2551 14222 14997 15068 
7 12 13 57 2551 14222 14996 15068 
7 12 13 64 2551 14222 14998 15068 
7 12 13 69 2551 14222 14999 15068 
7 12 13 67 2551 14222 15068 15142 
7 12 13 201 2551 14222 15068 15143 
7 12 13 207 2551 14222 15068 15144 
7 11 12 13 2551 14222 15068 15145 
7 12 13 2068 3909 14222 15068 15146 
3 7 23 24 2511 14221 14222 15068 
3 7 23 24 3204 13692 15018 15068 
7 12 13 2068 2447 13691 15018 15068 
3 7 23 24 453 13692 15018 15068 
7 12 13 2003 2068 14971 14973 15068 
3 7 23 24 2003 14971 14972 15068 
7 12 13 141 4682 13602 14220 15068 
7 12 13 2068 4682 13604 14220 15068 
3 7 23 24 4682 13575 14220 15068 
7 12 13 2068 4682 13604 14220 15068 
3 7 23 24 550 13575 14220 15068 
7 12 13 2068 3746 13973 15068 15147 
3 7 23 24 4190 13972 13973 15068 
7 12 13 34 2157 14285 15068 15148 
7 12 13 2068 2229 14769 14770 15068 
3 7 23 24 2229 14257 14770 15068 
7 12 13 216 938 14566 15068 15149 
7 12 13 216 940 14567 15068 15149 
7 12 13 216 899 14568 15068 15149 
7 12 13 216 901 14569 15068 15149 
7 12 13 216 860 14570 15068 15149 
7 12 13 938 3466 14566 15068 15149 
7 12 13 338 860 14570 15068 15149 
7 12 13 2068 3732 15068 15149 15150 
3 7 23 24 3732 14100 15068 15149 
7 12 13 2068 3732 15068 15149 15150 
7 12 13 135 860 14570 15068 15149 
7 12 13 135 862 15068 15149 15151 
7 12 13 121 135 15068 15149 15152 
7 12 13 103 135 15068 15149 15153 
7 12 13 57 135 15068 15149 15154 
7 12 13 2068 2820 15068 15149 15150 
7 12 13 2068 3804 15068 15149 15150 
7 12 13 2066 3804 15068 15149 15155 
7 12 13 57 3804 15068 15156 15157 
3 7 23 24 3804 15068 15157 15158 
7 12 13 69 3804 15068 15157 15159 
3 7 23 24 3804 15068 15157 15158 
3 7 23 24 3473 8923 14144 15068 
7 12 13 64 2210 15068 15149 15160 
7 12 13 67 2861 15068 15149 15161 
7 12 13 201 2861 15068 15149 15162 
7 12 13 207 2861 15068 15149 15163 
7 11 12 13 2861 15068 15149 15164 
3 7 23 24 2861 14100 15068 15149 
3 7 23 24 3505 13764 14202 15068 
3 7 23 24 3948 13764 14202 15068 
7 12 13 2068 4607 15038 15043 15068 
3 7 23 24 4607 14459 15038 15068 
7 12 13 57 586 15068 15165 15166 
7 12 13 668 2068 15068 15166 15167 
3 7 23 24 668 15017 15068 15166 
7 12 13 746 860 15068 15166 15168 
3 7 23 24 749 15017 15068 15166 
7 12 13 141 749 15068 15166 15169 
3 7 23 24 749 15017 15068 15166 
7 12 13 64 749 15068 15166 15170 
3 7 23 24 749 15017 15068 15166 
7 12 13 862 2161 15068 15166 15171 
3 7 23 24 2161 15017 15068 15166 
7 12 13 207 3814 15068 15166 15172 
3 7 23 24 3814 15017 15068 15166 
7 11 12 13 2402 15068 15166 15173 
3 7 23 24 2402 15017 15068 15166 
7 12 13 141 4892 15053 15054 15068 
3 7 23 24 4892 15054 15055 15068 
7 12 13 34 4098 14836 15068 15174 
3 7 23 24 4098 14773 15068 15174 
7 12 13 53 3953 15068 15174 15175 
3 7 23 24 3953 14773 15068 15174 
7 12 13 51 3953 15068 15174 15176 
3 7 23 24 3953 14773 15068 15174 
7 12 13 49 3829 14828 15068 15174 
3 7 23 24 4031 14773 15068 15174 
7 12 13 47 4031 14830 15068 15174 
3 7 23 24 4031 14773 15068 15174 
7 12 13 47 762 14830 15068 15174 
3 7 23 24 762 14773 15068 15174 
7 12 13 45 762 14831 15068 15174 
3 7 23 24 762 14773 15068 15174 
7 12 13 47 762 14830 15068 15174 
3 7 23 24 762 14773 15068 15174 
7 12 13 45 5917 14831 15068 15174 
3 7 23 24 5917 14773 15068 15174 
7 12 13 88 687 14833 15068 15174 
3 7 23 24 690 14773 15068 15174 
7 12 13 43 690 14832 15068 15174 
3 7 23 24 690 14773 15068 15174 
7 12 13 88 690 14833 15068 15174 
3 7 23 24 690 14773 15068 15174 
7 12 13 77 3980 14770 15056 15177 
3 7 23 24 3290 14257 14770 15177 
7 12 13 88 473 14770 14929 15177 
3 7 23 24 473 14257 14770 15177 
7 12 13 94 473 12549 15177 15178 
3 7 23 24 475 12538 15177 15178 
7 12 13 47 475 14464 14770 15177 
3 7 23 24 475 14257 14770 15177 
7 12 13 43 951 14770 14925 15177 
3 7 23 24 951 14257 14770 15177 
7 12 13 77 151 14770 15056 15177 
3 7 23 24 151 14257 14770 15177 
7 12 13 64 2895 15177 15179 15180 
7 12 13 2068 3298 15038 15043 15177 
3 7 23 24 3298 14459 15038 15177 
7 12 13 77 4838 14337 15177 15181 
7 12 13 938 4838 15038 15177 15182 
3 7 23 24 4838 14336 14337 15177 
3 7 23 24 3302 13692 15177 15180 
7 11 12 13 3302 15177 15180 15183 
7 12 13 34 2897 15177 15184 15185 
3 7 23 24 2897 14009 15177 15185 
7 12 13 34 3142 15177 15184 15185 
7 12 13 958 3142 14011 15177 15185 
7 12 13 34 3145 15177 15184 15185 
7 12 13 34 3145 15177 15184 15185 
3 7 23 24 3145 14009 15177 15185 
7 12 13 396 2068 15038 15043 15177 
3 7 23 24 3308 14459 15038 15177 
3 7 23 24 4535 13692 15177 15180 
7 12 13 141 3673 14503 15177 15180 
7 12 13 77 4428 14211 15177 15186 
7 12 13 34 641 14857 15177 15186 
3 7 23 24 3783 14233 14382 15177 
7 12 13 938 3783 15177 15180 15187 
7 12 13 862 3783 15177 15180 15188 
7 12 13 103 3783 15177 15180 15189 
7 12 13 860 3783 15177 15180 15190 
7 12 13 64 3783 15177 15179 15180 
7 12 13 121 3783 15177 15180 15191 
7 12 13 57 3783 15177 15180 15192 
7 12 13 67 3783 15177 15180 15193 
7 12 13 69 3783 15177 15180 15194 
7 12 13 201 3783 15177 15180 15195 
7 12 13 207 3783 15177 15180 15196 
7 11 12 13 3783 15177 15180 15183 
7 12 13 67 3783 15177 15180 15193 
3 7 23 24 3783 13692 15177 15180 
7 12 13 201 3783 15177 15180 15195 
7 12 13 69 3783 15177 15180 15194 
7 12 13 207 3783 15177 15180 15196 
7 11 12 13 4822 15177 15180 15183 
7 12 13 940 3852 14382 15177 15197 
7 12 13 141 3852 14503 15177 15180 
3 7 23 24 3852 14233 14382 15177 
7 12 13 77 6117 15177 15180 15198 
7 12 13 2068 6117 13691 15177 15180 
3 7 23 24 6117 13692 15177 15180 
7 12 13 938 4950 14382 15177 15199 
3 7 23 24 4950 14233 14382 15177 
7 12 13 938 2702 14744 15048 15177 
7 12 13 34 2505 14487 15177 15200 
